,gnn_auc,gnn_f1,gnn_ap
672,0.9574746232622099,0.8470899658215465,0.8355486587922146
675,0.9555621501649874,0.856705735857272,0.8433528696060836
678,0.9573488762488814,0.8616344747803081,0.8465890091812684
681,0.9570068190646872,0.8492980088668054,0.8395700884345629
684,0.9569333314948715,0.8517613445552646,0.8403112545012615
687,0.957892720627502,0.8574994005946254,0.8437703423717056
690,0.9572872135962871,0.8559412149876781,0.8408163831300197
693,0.9591816002426305,0.8321201776742907,0.829443107746598
696,0.9584820393034068,0.8450001962633148,0.83363474076155
699,0.9579294025970371,0.8617631340284424,0.8429129569114064
702,0.9581355459571552,0.8566496677658871,0.8423625323436714
705,0.9577319206615251,0.8566450155302328,0.8425966446810257
708,0.9573114524948714,0.854750959018801,0.8396145314095228
711,0.9579831674266903,0.8566559226563489,0.8439555291546668
714,0.959104331026471,0.8538863657067081,0.8438300539492147
717,0.9581998412173969,0.8619888325386863,0.8463596244468842
720,0.959539096725263,0.8590499597384994,0.8444987235959484
723,0.957766995431364,0.8711529282805591,0.8480902467546092
726,0.9576431683307948,0.8641208237360402,0.8397602511967441
729,0.9588174858788961,0.859338390649208,0.8460477841139533
732,0.9576567313508547,0.8698424281991771,0.8466977481436262
735,0.9590517588698951,0.8695011707580702,0.8442602309725074
738,0.957707354505084,0.8695315324554276,0.8475461373609727
741,0.9567305552544784,0.8768240631055392,0.8511197350468793
744,0.9584451027999832,0.8515005390114947,0.8475713494777648
747,0.9586698198615673,0.8595392138633556,0.8463634360760669
750,0.9580891626102691,0.8589584818494386,0.8447490289186486
753,0.959236855913631,0.8572388639239088,0.8293450631812598
756,0.9591480672209165,0.8557636520768869,0.8463452880200008
759,0.9586814338792808,0.8527085166122349,0.8362309341040477
762,0.9589127324599824,0.8401832297613193,0.8200906385328551
765,0.9586756595962097,0.8681549462387191,0.8449290552737462
768,0.9611481217929823,0.8546283312377979,0.840288374521942
771,0.959361672060167,0.8374292948219006,0.8328999811924668
774,0.9584402521113078,0.848836034259193,0.8411885486375325
777,0.957671268872088,0.8428911238588496,0.8366592354477784
780,0.9575230792421883,0.8618551792153036,0.8386438955770356
783,0.9591622920290866,0.8580509453079017,0.8414505034150936
786,0.9572243509982178,0.879643622681549,0.8458738664497051
789,0.9558065245151623,0.8749145368558521,0.850094834431966
792,0.926116317274543,0.8411822898464233,0.6810828853922254
795,0.8807547203236903,0.6610687875164271,0.4343067080869435
798,0.9093166370156504,0.7122526552159139,0.5310480748701338
801,0.9236379717087474,0.7524866267775875,0.5892824142490569
804,0.9269303748292224,0.7704835567557007,0.5749161852193628
807,0.9414287851123682,0.8068681349693438,0.700027107512061
810,0.94435026690569,0.8023472066539895,0.7252148093004651
813,0.9469335095231454,0.7944804658390826,0.7177680788187256
816,0.9506810265087009,0.8372122653684482,0.7652471167835657
819,0.8552103174249943,0.7071534895482935,0.5078759934026408
822,0.8991273545620996,0.7246422311909976,0.5435620095083369
825,0.916652892747099,0.728649975532343,0.5550925903621401
828,0.9200706065370936,0.7282321357394086,0.6236840884663402
831,0.9364504731450458,0.8072015950650923,0.6738235968045883
834,0.9419142612341513,0.7784833559763641,0.6830769710435411
837,0.9457581374775058,0.7923133049996516,0.721651338831732
840,0.9461591592550763,0.8142670110876147,0.7440938323523462
843,0.9495166503270455,0.7952569957396397,0.7380523306299842
846,0.9495673898396241,0.7996545267231682,0.7439819712054033
849,0.9500079952730585,0.8171120016175043,0.7601454707380646
852,0.9511305697178211,0.8101018093930824,0.7645991712919442
855,0.9518989566205021,0.8140390436972703,0.772873076146676
858,0.9504949985981729,0.8112244289964632,0.7635037836094001
861,0.9528940895834784,0.8209214008085376,0.7797980950993604
864,0.9517382293784934,0.8338944213147366,0.7859915620838618
867,0.952543945494026,0.8320001675916314,0.7879224046986291
870,0.952946821732784,0.8247952258668426,0.7930413065268644
873,0.9523258972203213,0.8309896422438825,0.8004022935257962
876,0.9525184557431892,0.8333692720046357,0.7987197100512385
879,0.9531045454749082,0.8365253026009892,0.8008185079508873
882,0.9545821510597833,0.8158574658902854,0.7883453117011155
885,0.9537623992183977,0.8403016416380725,0.8033437818054556
888,0.9537503270396848,0.8467239562436646,0.8107330439857515
891,0.95404013932516,0.8424615743919718,0.8065594769785349
894,0.9541118160681686,0.8398303403032464,0.8065855761251645
897,0.9536893698095813,0.8409860365440875,0.8076418370331427
